booking_id,pickup_datetime,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,trip_time_minutes,passenger_count,base_fare,surge_multiplier,final_fare
BK01765,2024-01-13 00:36:00,12.9698,77.7499,12.9698,77.7499,2.4,9.17,2,53.95,1.2,64.74
BK01766,2024-02-15 17:52:00,13.0358,77.597,12.9352,77.6245,8.42,20.55,3,114.18,2.5,285.46
BK01767,2024-02-16 04:14:00,12.9915,77.5545,13.0358,77.597,4.25,14.78,2,72.54,2.5,181.35
BK01768,2024-01-02 08:40:00,13.0358,77.597,12.9166,77.6101,7.79,16.27,1,107.88,2.5,269.69
BK01769,2024-02-27 23:58:00,12.9915,77.5545,12.9915,77.5545,7.54,21.68,1,105.37,1.2,126.44
BK01770,2024-02-20 23:37:00,12.901,77.5855,12.9757,77.605,3.78,12.2,3,67.78,1.5,101.67
BK01771,2024-02-27 18:55:00,12.8452,77.6602,12.9698,77.7499,12.38,33.83,3,153.83,2.5,384.57
BK01772,2024-01-10 23:07:00,12.901,77.5855,12.9592,77.6974,3.37,7.71,2,63.72,1.0,63.72
BK01773,2024-02-26 17:14:00,12.9915,77.5545,12.8452,77.6602,5.15,18.27,2,81.5,2.5,203.75
BK01774,2024-01-22 12:04:00,12.9757,77.605,12.9352,77.6245,11.75,25.51,2,147.47,1.2,176.97
BK01775,2024-02-14 07:57:00,13.0358,77.597,12.9915,77.5545,6.68,20.67,3,96.84,1.0,96.84
BK01776,2024-02-06 15:46:00,13.0358,77.597,12.9784,77.6408,4.53,14.81,1,75.28,2.5,188.2
BK01777,2024-02-15 16:03:00,12.9352,77.6245,12.9915,77.5545,2.46,7.39,1,54.61,2.5,136.53
BK01778,2024-02-07 11:40:00,12.9915,77.5545,12.9757,77.605,12.43,29.35,2,154.35,1.0,154.35
BK01779,2024-01-06 07:50:00,12.9757,77.605,12.9592,77.6974,13.03,27.87,2,160.32,1.0,160.32
BK01780,2024-01-06 08:49:00,12.9698,77.7499,12.9757,77.605,14.31,40.04,1,173.13,1.5,259.69
BK01781,2024-01-04 14:34:00,12.9166,77.6101,12.9698,77.7499,10.59,35.33,3,135.92,1.0,135.92
BK01782,2024-01-09 01:05:00,12.9698,77.7499,12.9698,77.7499,5.7,18.5,3,87.02,1.0,87.02
BK01783,2024-01-16 17:51:00,12.9784,77.6408,12.901,77.5855,13.77,43.52,2,167.71,1.2,201.25
BK01784,2024-02-17 22:37:00,13.0358,77.597,12.9784,77.6408,14.19,43.29,2,171.85,1.2,206.22
BK01785,2024-02-13 06:23:00,12.9698,77.7499,12.9166,77.6101,9.46,26.75,1,124.59,1.5,186.88
BK01786,2024-02-22 18:50:00,12.9784,77.6408,12.901,77.5855,4.11,10.17,1,71.08,1.0,71.08
BK01787,2024-02-01 23:55:00,12.9698,77.7499,12.8452,77.6602,7.05,20.17,3,100.47,1.0,100.47
BK01788,2024-02-11 05:32:00,12.9757,77.605,13.0358,77.597,7.16,16.75,2,101.64,2.5,254.1
BK01789,2024-02-28 10:24:00,12.9757,77.605,12.9352,77.6245,13.29,27.21,2,162.91,1.0,162.91
BK01790,2024-01-28 20:00:00,12.9698,77.7499,12.9784,77.6408,9.81,35.42,3,128.07,1.2,153.68
BK01791,2024-01-20 03:15:00,12.9698,77.7499,12.9352,77.6245,5.75,14.37,1,87.52,1.2,105.03
BK01792,2024-02-26 04:46:00,12.9784,77.6408,12.901,77.5855,5.63,19.51,1,86.28,1.2,103.54
BK01793,2024-01-06 10:18:00,12.9166,77.6101,12.9757,77.605,1.19,2.74,2,41.92,1.2,50.31
BK01794,2024-02-29 14:18:00,12.8452,77.6602,12.9915,77.5545,12.25,39.17,2,152.5,2.0,305.0
BK01795,2024-01-30 05:44:00,12.901,77.5855,12.9784,77.6408,13.48,35.52,3,164.85,1.0,164.85
BK01796,2024-02-22 00:11:00,12.9352,77.6245,13.0358,77.597,11.18,28.83,3,141.81,2.5,354.52
BK01797,2024-02-29 12:25:00,12.9784,77.6408,12.9915,77.5545,14.2,36.05,3,172.01,1.5,258.02
BK01798,2024-02-17 18:40:00,12.9698,77.7499,12.9757,77.605,8.15,30.95,2,111.49,1.0,111.49
BK01799,2024-01-21 02:07:00,12.9166,77.6101,12.9915,77.5545,9.83,22.72,3,128.3,2.5,320.74
BK01800,2024-01-11 17:26:00,12.9784,77.6408,12.9352,77.6245,10.82,23.63,3,138.22,2.5,345.54
BK01801,2024-01-02 22:24:00,12.9698,77.7499,13.0358,77.597,9.78,21.36,2,127.84,1.5,191.76
BK01802,2024-02-15 11:39:00,13.0358,77.597,13.0358,77.597,12.14,40.4,1,151.37,2.5,378.43
BK01803,2024-02-14 17:09:00,12.9757,77.605,12.9166,77.6101,13.24,48.83,3,162.4,1.0,162.4
BK01804,2024-02-04 08:43:00,12.901,77.5855,12.9784,77.6408,7.92,22.05,3,109.24,2.5,273.09
BK01805,2024-01-01 23:23:00,12.9166,77.6101,12.9784,77.6408,13.3,37.35,3,162.95,2.0,325.91
BK01806,2024-01-29 10:12:00,12.9698,77.7499,12.9592,77.6974,14.75,51.96,1,177.5,1.0,177.5
BK01807,2024-01-18 09:50:00,12.9166,77.6101,12.9592,77.6974,4.52,10.41,1,75.21,2.5,188.03
BK01808,2024-01-13 17:33:00,12.9915,77.5545,12.9757,77.605,5.78,16.15,1,87.84,1.2,105.4
BK01809,2024-02-23 04:29:00,12.9352,77.6245,12.901,77.5855,3.94,12.33,1,69.44,2.5,173.61
BK01810,2024-01-01 03:27:00,12.9592,77.6974,12.9352,77.6245,4.72,15.41,2,77.21,1.0,77.21
BK01811,2024-02-28 13:29:00,12.9352,77.6245,12.9592,77.6974,6.31,24.65,1,93.13,2.0,186.25
BK01812,2024-01-12 20:21:00,12.8452,77.6602,12.901,77.5855,14.82,31.77,2,178.21,1.0,178.21
BK01813,2024-02-14 06:08:00,12.9698,77.7499,12.9915,77.5545,12.9,45.94,1,159.0,1.5,238.5
BK01814,2024-01-28 12:32:00,12.9592,77.6974,12.9592,77.6974,13.03,29.33,3,160.27,2.5,400.67
BK01815,2024-01-15 02:32:00,12.9915,77.5545,12.9915,77.5545,1.3,4.53,1,42.97,1.2,51.56
BK01816,2024-02-24 04:12:00,12.9698,77.7499,12.8452,77.6602,1.62,6.19,1,46.24,2.5,115.59
BK01817,2024-02-24 06:52:00,12.901,77.5855,13.0358,77.597,13.95,28.3,2,169.47,1.5,254.2
BK01818,2024-02-14 22:38:00,12.9352,77.6245,12.9592,77.6974,4.64,13.52,1,76.4,1.0,76.4
BK01819,2024-02-03 16:55:00,12.9592,77.6974,12.9166,77.6101,2.86,8.35,2,58.55,1.2,70.26
BK01820,2024-01-28 21:40:00,12.8452,77.6602,13.0358,77.597,3.01,9.26,1,60.1,1.5,90.14
BK01821,2024-02-09 11:33:00,12.8452,77.6602,12.9166,77.6101,11.31,40.06,1,143.12,1.2,171.75
BK01822,2024-01-22 07:50:00,12.9915,77.5545,12.9698,77.7499,3.94,14.16,1,69.37,2.0,138.74
BK01823,2024-01-19 16:03:00,12.9166,77.6101,12.901,77.5855,1.82,4.92,1,48.23,2.5,120.59
BK01824,2024-01-09 13:54:00,12.9166,77.6101,12.9757,77.605,4.68,16.2,3,76.79,1.2,92.15
BK01825,2024-02-19 14:08:00,12.9698,77.7499,12.9757,77.605,6.79,18.08,3,97.93,2.5,244.82
BK01826,2024-02-04 11:45:00,12.901,77.5855,12.9592,77.6974,5.47,15.82,1,84.7,2.5,211.76
BK01827,2024-02-26 16:10:00,12.9352,77.6245,12.9757,77.605,6.57,20.59,3,95.7,1.5,143.55
BK01828,2024-01-01 21:44:00,12.9757,77.605,12.901,77.5855,8.18,22.86,3,111.78,2.0,223.56
BK01829,2024-01-09 04:15:00,12.9352,77.6245,12.9915,77.5545,9.44,36.72,3,124.39,2.5,310.97
BK01830,2024-01-03 15:58:00,12.9915,77.5545,12.901,77.5855,9.66,31.33,3,126.63,1.5,189.94
BK01831,2024-02-13 16:03:00,12.8452,77.6602,12.9592,77.6974,13.73,51.75,2,167.32,2.0,334.63
BK01832,2024-02-05 21:12:00,12.9698,77.7499,13.0358,77.597,2.51,9.94,2,55.07,1.5,82.61
BK01833,2024-02-04 16:16:00,13.0358,77.597,12.8452,77.6602,9.67,37.11,1,126.65,1.2,151.98
BK01834,2024-01-01 09:25:00,13.0358,77.597,12.9592,77.6974,8.56,30.79,3,115.56,1.2,138.68
BK01835,2024-01-08 14:24:00,12.901,77.5855,12.9352,77.6245,1.73,3.94,3,47.32,1.2,56.79
BK01836,2024-01-31 22:22:00,12.9698,77.7499,12.8452,77.6602,4.76,10.81,1,77.61,2.5,194.03
BK01837,2024-02-06 06:25:00,12.9757,77.605,12.9784,77.6408,13.15,28.24,2,161.47,2.0,322.94
BK01838,2024-02-14 19:41:00,12.9352,77.6245,12.9698,77.7499,14.41,50.32,3,174.08,1.0,174.08
BK01839,2024-02-15 22:21:00,12.9784,77.6408,12.901,77.5855,7.07,22.96,1,100.67,2.5,251.66
BK01840,2024-01-17 17:46:00,12.8452,77.6602,12.901,77.5855,7.3,14.89,3,102.97,2.0,205.95
BK01841,2024-02-02 20:31:00,12.9166,77.6101,12.9352,77.6245,12.19,25.66,1,151.9,2.5,379.74
BK01842,2024-01-21 01:11:00,12.9352,77.6245,12.9784,77.6408,6.19,21.68,1,91.87,1.5,137.8
BK01843,2024-01-18 10:00:00,12.9915,77.5545,12.9352,77.6245,13.6,37.14,1,166.03,1.5,249.04
BK01844,2024-01-14 23:20:00,12.9784,77.6408,12.9784,77.6408,13.06,36.95,3,160.61,1.0,160.61
BK01845,2024-02-04 11:59:00,12.9784,77.6408,12.9784,77.6408,8.55,29.88,3,115.46,1.5,173.19
BK01846,2024-02-18 05:25:00,12.901,77.5855,12.9166,77.6101,4.46,10.62,1,74.63,1.2,89.55
BK01847,2024-02-12 01:29:00,12.9698,77.7499,12.9698,77.7499,1.11,4.19,2,41.12,1.5,61.68
BK01848,2024-01-17 09:34:00,12.9592,77.6974,13.0358,77.597,8.5,25.37,3,115.05,1.5,172.57
BK01849,2024-02-16 17:04:00,12.9784,77.6408,12.9757,77.605,8.19,29.53,3,111.87,1.0,111.87
BK01850,2024-02-26 11:06:00,12.9352,77.6245,13.0358,77.597,10.47,23.71,1,134.72,2.5,336.8
BK01851,2024-01-13 16:16:00,13.0358,77.597,12.8452,77.6602,4.97,15.36,3,79.67,1.2,95.6
BK01852,2024-02-03 11:21:00,12.901,77.5855,12.9757,77.605,7.59,26.79,3,105.94,1.0,105.94
BK01853,2024-02-19 19:17:00,12.9757,77.605,12.9784,77.6408,2.29,8.29,1,52.89,1.2,63.46
BK01854,2024-01-07 08:16:00,12.9784,77.6408,13.0358,77.597,2.46,8.13,1,54.62,2.0,109.24
BK01855,2024-02-14 00:12:00,12.9757,77.605,12.9698,77.7499,11.99,26.33,3,149.92,2.5,374.81
BK01856,2024-02-16 12:13:00,12.9352,77.6245,12.9592,77.6974,2.87,9.08,1,58.65,1.5,87.98
BK01857,2024-01-11 13:43:00,12.9352,77.6245,12.9592,77.6974,10.32,32.43,2,133.24,2.0,266.47
BK01858,2024-02-12 09:34:00,13.0358,77.597,12.9698,77.7499,1.11,2.76,2,41.09,1.2,49.31
BK01859,2024-01-15 16:26:00,12.9757,77.605,12.9352,77.6245,12.52,40.05,3,155.16,2.5,387.89
BK01860,2024-02-15 07:02:00,12.9698,77.7499,12.9784,77.6408,8.27,29.05,1,112.71,1.5,169.07
BK01861,2024-01-11 15:33:00,12.9915,77.5545,12.9915,77.5545,12.68,27.43,3,156.8,1.2,188.16
BK01862,2024-01-20 23:07:00,12.9757,77.605,12.9757,77.605,6.61,21.91,3,96.1,1.5,144.16
BK01863,2024-01-23 19:28:00,12.9915,77.5545,12.9698,77.7499,5.56,20.24,3,85.63,1.2,102.76
BK01864,2024-01-10 09:46:00,12.9166,77.6101,12.9352,77.6245,4.1,16.02,1,70.96,2.5,177.41
BK01865,2024-01-26 08:27:00,12.901,77.5855,12.9915,77.5545,3.71,10.99,2,67.15,1.2,80.58
BK01866,2024-01-23 16:03:00,13.0358,77.597,12.9915,77.5545,6.78,21.24,1,97.77,1.0,97.77
BK01867,2024-01-02 19:09:00,12.9784,77.6408,13.0358,77.597,7.43,16.32,2,104.31,1.5,156.46
BK01868,2024-01-15 21:39:00,12.9698,77.7499,12.8452,77.6602,11.61,30.06,1,146.14,2.0,292.28
BK01869,2024-01-05 18:54:00,13.0358,77.597,12.9166,77.6101,8.69,20.32,3,116.91,1.5,175.36
BK01870,2024-02-27 22:25:00,13.0358,77.597,12.9166,77.6101,4.79,19.01,3,77.93,1.2,93.51
BK01871,2024-01-28 20:06:00,12.9784,77.6408,13.0358,77.597,5.63,18.36,2,86.26,1.2,103.51
BK01872,2024-02-07 12:56:00,12.901,77.5855,12.901,77.5855,13.6,45.19,1,165.96,2.5,414.9
BK01873,2024-01-12 20:34:00,12.8452,77.6602,13.0358,77.597,5.68,13.41,2,86.79,2.5,216.96
BK01874,2024-02-11 06:57:00,13.0358,77.597,12.901,77.5855,4.92,18.26,1,79.2,2.0,158.4
BK01875,2024-01-14 21:11:00,12.9166,77.6101,13.0358,77.597,14.47,49.75,1,174.74,1.2,209.69
BK01876,2024-01-22 00:51:00,12.901,77.5855,12.901,77.5855,2.98,8.07,2,59.82,2.5,149.56
BK01877,2024-01-07 17:00:00,12.901,77.5855,12.9698,77.7499,12.02,33.79,1,150.23,1.5,225.35
BK01878,2024-02-07 14:08:00,12.9784,77.6408,13.0358,77.597,12.18,48.29,1,151.75,2.5,379.39
BK01879,2024-02-10 03:27:00,12.8452,77.6602,12.9166,77.6101,8.92,24.06,1,119.21,1.0,119.21
BK01880,2024-01-09 09:59:00,12.9757,77.605,12.9784,77.6408,3.83,8.02,2,68.29,1.0,68.29
BK01881,2024-02-07 21:54:00,12.9352,77.6245,12.9592,77.6974,1.53,3.05,3,45.26,1.5,67.88
BK01882,2024-02-22 07:29:00,12.901,77.5855,13.0358,77.597,5.66,21.94,3,86.6,1.2,103.92
BK01883,2024-02-23 08:28:00,12.9915,77.5545,12.9166,77.6101,3.36,12.05,1,63.61,2.0,127.21
BK01884,2024-01-20 21:38:00,12.9352,77.6245,12.9592,77.6974,13.24,48.65,1,162.4,2.0,324.79
BK01885,2024-02-05 19:54:00,12.8452,77.6602,12.9698,77.7499,7.11,14.9,2,101.11,1.0,101.11
BK01886,2024-02-16 12:34:00,12.8452,77.6602,12.9757,77.605,7.3,14.64,2,102.96,2.0,205.93
BK01887,2024-01-25 19:53:00,13.0358,77.597,12.901,77.5855,3.24,12.36,1,62.38,2.5,155.94
BK01888,2024-01-04 12:10:00,12.9915,77.5545,12.9352,77.6245,6.94,19.14,1,99.44,2.5,248.6
BK01889,2024-01-19 18:20:00,12.9915,77.5545,12.8452,77.6602,7.91,31.53,3,109.15,2.0,218.3
BK01890,2024-02-10 04:35:00,12.901,77.5855,12.9592,77.6974,3.72,10.38,3,67.18,1.2,80.62
BK01891,2024-02-23 07:21:00,12.9757,77.605,12.8452,77.6602,6.6,16.29,3,96.0,1.2,115.2
BK01892,2024-01-09 05:19:00,12.9698,77.7499,12.9592,77.6974,9.13,23.34,1,121.35,1.0,121.35
BK01893,2024-01-02 08:43:00,12.9698,77.7499,12.9352,77.6245,2.53,5.44,1,55.28,1.5,82.93
BK01894,2024-02-08 08:04:00,12.9698,77.7499,12.9757,77.605,6.35,15.04,3,93.45,2.5,233.64
BK01895,2024-02-02 23:40:00,12.9698,77.7499,12.9915,77.5545,11.44,39.51,3,144.43,2.5,361.08
BK01896,2024-02-27 03:36:00,12.9166,77.6101,12.9698,77.7499,5.71,22.09,1,87.12,2.0,174.24
BK01897,2024-02-21 03:40:00,12.8452,77.6602,12.9784,77.6408,14.21,40.93,1,172.11,2.5,430.29
BK01898,2024-01-24 06:10:00,12.9784,77.6408,12.8452,77.6602,12.8,33.85,1,158.02,1.2,189.63
BK01899,2024-01-22 12:28:00,12.9592,77.6974,12.9757,77.605,11.35,29.05,2,143.49,2.0,286.98
BK01900,2024-02-14 04:39:00,12.901,77.5855,12.8452,77.6602,3.08,10.06,2,60.8,1.0,60.8
BK01901,2024-01-21 13:11:00,12.8452,77.6602,12.9915,77.5545,12.51,33.46,2,155.13,1.2,186.15
BK01902,2024-01-28 17:32:00,12.9352,77.6245,12.9352,77.6245,1.16,2.8,2,41.62,2.5,104.04
BK01903,2024-02-26 20:05:00,12.9784,77.6408,12.9784,77.6408,10.34,38.19,2,133.39,1.5,200.09
BK01904,2024-02-03 22:05:00,13.0358,77.597,12.8452,77.6602,3.04,8.48,1,60.39,1.5,90.58
BK01905,2024-01-07 05:23:00,12.901,77.5855,12.9592,77.6974,8.27,20.95,1,112.7,2.0,225.39
BK01906,2024-01-24 10:14:00,12.9166,77.6101,12.8452,77.6602,2.71,9.27,2,57.08,1.5,85.62
BK01907,2024-01-24 10:01:00,12.9915,77.5545,12.9757,77.605,7.4,19.99,3,103.99,2.5,259.97
BK01908,2024-01-13 18:02:00,13.0358,77.597,12.9592,77.6974,4.14,12.17,2,71.44,2.5,178.59
BK01909,2024-02-03 00:31:00,12.9352,77.6245,12.9784,77.6408,9.66,21.86,1,126.62,2.0,253.24
BK01910,2024-01-07 19:34:00,12.901,77.5855,12.8452,77.6602,12.51,33.28,3,155.11,1.5,232.67
BK01911,2024-01-24 03:36:00,12.9915,77.5545,13.0358,77.597,7.38,27.19,3,103.84,1.0,103.84
BK01912,2024-02-02 02:08:00,13.0358,77.597,12.9698,77.7499,8.34,22.63,1,113.42,2.5,283.56
BK01913,2024-01-01 12:44:00,12.9352,77.6245,12.9784,77.6408,14.78,39.44,1,177.77,1.5,266.66
BK01914,2024-02-11 06:52:00,12.9698,77.7499,12.9915,77.5545,3.31,11.32,3,63.12,1.5,94.68
BK01915,2024-01-05 22:39:00,12.9352,77.6245,12.901,77.5855,2.75,6.43,1,57.55,1.5,86.32
BK01916,2024-02-21 21:16:00,12.8452,77.6602,13.0358,77.597,1.86,7.32,3,48.57,1.2,58.28
BK01917,2024-01-15 18:12:00,12.9757,77.605,12.9784,77.6408,5.18,16.75,3,81.8,2.5,204.49
BK01918,2024-01-01 18:23:00,12.9698,77.7499,13.0358,77.597,3.68,11.55,3,66.85,1.5,100.27
BK01919,2024-02-26 12:00:00,12.9757,77.605,12.9915,77.5545,11.49,32.1,2,144.95,1.2,173.93
BK01920,2024-01-22 23:58:00,12.901,77.5855,12.9784,77.6408,10.23,32.68,2,132.31,2.5,330.78
BK01921,2024-02-15 02:01:00,12.9698,77.7499,12.9698,77.7499,14.76,32.14,3,177.62,2.5,444.04
BK01922,2024-02-20 04:39:00,12.9352,77.6245,12.901,77.5855,11.48,29.51,3,144.78,1.2,173.74
BK01923,2024-01-25 05:30:00,12.9784,77.6408,12.9592,77.6974,7.75,24.68,2,107.51,2.0,215.01
BK01924,2024-02-03 12:34:00,12.9698,77.7499,12.9698,77.7499,10.12,32.77,2,131.16,1.0,131.16
BK01925,2024-01-16 19:15:00,12.9915,77.5545,12.901,77.5855,12.52,31.09,3,155.15,1.5,232.73
BK01926,2024-02-01 10:37:00,12.9352,77.6245,13.0358,77.597,10.24,28.16,2,132.41,1.2,158.89
BK01927,2024-01-07 00:57:00,12.9915,77.5545,12.9166,77.6101,7.73,28.78,2,107.27,1.0,107.27
BK01928,2024-02-24 22:24:00,12.9915,77.5545,12.901,77.5855,6.17,12.4,1,91.69,2.0,183.37
BK01929,2024-02-20 01:41:00,12.8452,77.6602,12.9166,77.6101,6.87,26.58,1,98.68,1.2,118.42
BK01930,2024-01-27 15:53:00,12.901,77.5855,12.9784,77.6408,1.32,4.35,2,43.2,1.5,64.8
BK01931,2024-02-24 13:21:00,12.9592,77.6974,13.0358,77.597,8.16,17.89,2,111.59,2.5,278.99
BK01932,2024-02-27 17:49:00,12.9352,77.6245,12.9166,77.6101,8.48,26.58,3,114.8,1.5,172.2
BK01933,2024-01-11 19:13:00,12.9757,77.605,12.9352,77.6245,2.59,5.62,2,55.95,2.0,111.9
BK01934,2024-01-15 01:33:00,13.0358,77.597,12.9784,77.6408,9.23,27.82,1,122.3,2.5,305.75
BK01935,2024-01-10 22:53:00,12.9592,77.6974,12.9352,77.6245,11.57,36.37,3,145.71,1.2,174.85
BK01936,2024-02-01 12:13:00,12.9784,77.6408,12.9592,77.6974,4.9,16.58,3,79.04,2.5,197.6
BK01937,2024-01-15 22:54:00,12.9592,77.6974,12.9698,77.7499,2.58,8.39,1,55.82,1.2,66.99
BK01938,2024-02-02 17:57:00,12.9784,77.6408,12.9915,77.5545,3.85,11.36,2,68.46,1.5,102.69
BK01939,2024-02-15 11:09:00,12.9592,77.6974,12.9166,77.6101,5.77,16.8,3,87.74,2.0,175.48
BK01940,2024-01-12 07:28:00,13.0358,77.597,12.9784,77.6408,10.72,25.76,2,137.24,1.2,164.68
BK01941,2024-02-09 10:25:00,12.9784,77.6408,12.9352,77.6245,6.8,19.86,3,98.02,2.0,196.04
BK01942,2024-01-26 19:43:00,12.9698,77.7499,12.8452,77.6602,3.59,7.84,2,65.93,1.0,65.93
BK01943,2024-02-06 10:50:00,12.9915,77.5545,13.0358,77.597,2.26,7.14,3,52.57,1.0,52.57
BK01944,2024-02-04 01:51:00,12.9352,77.6245,12.9784,77.6408,9.0,21.82,3,120.0,2.5,299.99
BK01945,2024-02-22 14:35:00,12.9166,77.6101,13.0358,77.597,5.81,14.14,2,88.13,2.0,176.27
BK01946,2024-01-06 05:36:00,13.0358,77.597,12.9698,77.7499,11.48,32.45,2,144.82,1.5,217.23
BK01947,2024-02-07 15:16:00,12.9352,77.6245,13.0358,77.597,5.71,20.55,2,87.11,1.5,130.67
BK01948,2024-02-24 04:53:00,12.9784,77.6408,12.8452,77.6602,11.75,34.59,3,147.5,2.5,368.75
BK01949,2024-02-16 22:38:00,12.9757,77.605,12.9784,77.6408,9.53,29.68,2,125.25,2.0,250.51
BK01950,2024-01-10 21:39:00,12.9784,77.6408,13.0358,77.597,14.61,47.82,3,176.07,2.5,440.18
BK01951,2024-01-12 05:46:00,12.9784,77.6408,12.9757,77.605,13.29,30.91,2,162.89,2.0,325.77
BK01952,2024-01-13 22:58:00,12.9352,77.6245,12.9784,77.6408,9.65,25.72,1,126.5,1.0,126.5
BK01953,2024-02-01 12:25:00,12.9166,77.6101,12.9784,77.6408,2.78,10.69,3,57.85,1.5,86.77
BK01954,2024-01-19 05:06:00,12.9698,77.7499,13.0358,77.597,13.6,34.78,3,165.99,1.2,199.19
BK01955,2024-02-19 20:36:00,12.9757,77.605,12.9757,77.605,10.84,34.52,1,138.4,1.5,207.61
BK01956,2024-01-02 22:39:00,12.9757,77.605,12.9784,77.6408,11.92,43.93,3,149.23,1.0,149.23
BK01957,2024-02-28 13:30:00,12.9698,77.7499,12.9915,77.5545,3.93,11.46,3,69.26,1.2,83.11
BK01958,2024-01-24 13:50:00,12.9352,77.6245,12.9784,77.6408,10.78,24.68,2,137.84,2.5,344.59
BK01959,2024-01-19 14:21:00,13.0358,77.597,12.9166,77.6101,13.65,50.06,1,166.52,1.0,166.52
BK01960,2024-01-27 20:53:00,12.9757,77.605,12.9352,77.6245,13.67,38.95,1,166.68,1.5,250.02
BK01961,2024-02-04 01:33:00,12.9352,77.6245,12.9166,77.6101,14.0,30.95,2,170.0,1.2,204.01
BK01962,2024-01-16 03:26:00,12.9915,77.5545,12.901,77.5855,7.01,21.11,1,100.09,1.2,120.11
BK01963,2024-02-05 01:09:00,12.9352,77.6245,12.8452,77.6602,8.34,27.37,2,113.44,2.5,283.6
BK01964,2024-01-07 22:19:00,12.9784,77.6408,12.9784,77.6408,2.48,6.42,2,54.82,1.0,54.82
BK01965,2024-01-21 22:40:00,12.9166,77.6101,12.9352,77.6245,5.55,21.82,3,85.48,2.5,213.69
BK01966,2024-01-02 18:26:00,12.9757,77.605,12.9166,77.6101,1.53,5.03,2,45.31,1.2,54.38
BK01967,2024-01-21 22:24:00,12.9592,77.6974,12.9757,77.605,6.11,13.7,1,91.09,2.0,182.18
BK01968,2024-01-23 22:53:00,12.8452,77.6602,12.9757,77.605,10.37,40.17,3,133.74,1.0,133.74
BK01969,2024-01-28 18:11:00,12.9784,77.6408,12.9915,77.5545,4.29,9.74,1,72.93,1.5,109.4
BK01970,2024-02-20 19:04:00,12.9592,77.6974,12.8452,77.6602,5.03,19.1,3,80.25,1.2,96.3
BK01971,2024-01-12 14:38:00,12.9784,77.6408,12.9166,77.6101,3.78,12.36,1,67.78,1.2,81.33
BK01972,2024-01-24 08:44:00,12.8452,77.6602,12.9915,77.5545,13.39,33.68,1,163.87,2.0,327.74
BK01973,2024-02-06 10:10:00,12.9166,77.6101,13.0358,77.597,10.43,22.09,3,134.33,1.0,134.33
BK01974,2024-02-12 09:23:00,13.0358,77.597,12.901,77.5855,12.44,49.5,2,154.39,2.0,308.78
BK01975,2024-01-04 20:41:00,12.9757,77.605,12.9166,77.6101,10.65,34.0,1,136.54,1.0,136.54
BK01976,2024-01-19 10:36:00,12.9915,77.5545,12.9784,77.6408,13.27,40.15,3,162.7,1.0,162.7
BK01977,2024-02-08 22:38:00,12.9784,77.6408,13.0358,77.597,13.46,32.86,1,164.61,2.0,329.23
BK01978,2024-01-27 21:21:00,12.9166,77.6101,12.9784,77.6408,12.77,36.05,3,157.67,1.2,189.21
BK01979,2024-02-24 08:46:00,12.9352,77.6245,12.9166,77.6101,6.35,14.03,2,93.49,1.2,112.19
BK01980,2024-02-14 22:18:00,13.0358,77.597,12.8452,77.6602,13.3,33.27,3,162.97,1.5,244.46
BK01981,2024-01-25 18:13:00,12.9915,77.5545,12.901,77.5855,5.34,13.29,3,83.44,1.2,100.13
BK01982,2024-01-28 03:11:00,12.8452,77.6602,12.9915,77.5545,4.03,13.98,2,70.25,1.5,105.38
BK01983,2024-01-31 18:26:00,12.9784,77.6408,12.901,77.5855,2.12,5.3,2,51.18,1.5,76.76
BK01984,2024-02-04 15:21:00,12.9784,77.6408,12.901,77.5855,1.28,4.45,3,42.75,2.0,85.51
BK01985,2024-02-03 17:21:00,12.9757,77.605,12.901,77.5855,12.93,46.65,2,159.32,1.2,191.19
BK01986,2024-02-06 11:40:00,12.9915,77.5545,12.9757,77.605,11.25,26.39,1,142.47,1.0,142.47
BK01987,2024-02-24 13:10:00,12.901,77.5855,12.9592,77.6974,3.58,10.45,3,65.8,2.0,131.6
BK01988,2024-01-30 06:52:00,13.0358,77.597,12.8452,77.6602,11.22,27.79,1,142.24,2.0,284.48
BK01989,2024-01-31 08:12:00,12.9784,77.6408,12.9784,77.6408,4.31,16.5,1,73.1,1.5,109.66
BK01990,2024-01-31 17:37:00,12.901,77.5855,12.8452,77.6602,3.53,8.57,3,65.33,2.5,163.33
BK01991,2024-01-24 09:26:00,12.9784,77.6408,12.9757,77.605,4.19,8.75,2,71.89,2.5,179.73
BK01992,2024-02-05 12:22:00,12.9592,77.6974,12.9352,77.6245,5.04,13.75,2,80.36,2.5,200.91
BK01993,2024-02-21 08:16:00,12.901,77.5855,12.9784,77.6408,4.58,17.87,2,75.83,2.5,189.56
BK01994,2024-02-10 01:13:00,12.9784,77.6408,12.9352,77.6245,2.57,6.65,1,55.65,1.5,83.48
BK01995,2024-02-27 01:37:00,12.9784,77.6408,12.9915,77.5545,3.07,10.73,3,60.75,1.5,91.12
BK01996,2024-01-01 22:41:00,12.9757,77.605,12.9757,77.605,12.38,27.58,3,153.83,1.2,184.59
BK01997,2024-02-27 06:44:00,12.8452,77.6602,13.0358,77.597,12.51,30.68,2,155.1,2.5,387.75
BK01998,2024-01-02 16:02:00,12.9352,77.6245,12.9592,77.6974,13.09,29.44,3,160.85,1.5,241.28
